Client,regnr,Marke,Fordonsslag,Fordonsstatus,Karosserikod,Arsmodell,TotalVikt,Egenklass,Motoreffekt,Handelsbet,Karossny,api_matched,UW_Kategori,classification_method,classification_confidence,classification_reasoning
Client - 34,REGNR754,POLARIS,TR,ITRAFIK,,2018.0,,???,259,SPORTSMAN  X2 570,,False,Släp,ml_model,0.68,LogReg: Släp (68%)
Client - 34,REGNR755,FIAT,LB,ITRAFIK,Lastbil,2019.0,,Lätt lastbil,920,TALENTO,Lastbil,True,Lätt lastbil,rule_based,,
Client - 34,REGNR756,NÄRKO,SLÄP,ITRAFIK,Släpvagn med dragstång,2018.0,,Tungt släp,,D4YF51H11,Släpvagn med dragstång,True,Tungt släp,rule_based,,
Client - 34,REGNR757,VOLVO L90H,MRED,ITRAFIK,Hjullastare,2018.0,,???,1370,,Hjullastare,False,Personbil,ml_model,0.842,LogReg: Personbil (84%)
Client - 34,REGNR758,MERCEDES-BENZ,LB,ITRAFIK,Lastbil,2017.0,,Lastbil,1300,ATEGO,Lastbil,True,Tung lastbil,rule_based,,
Client - 34,OREG,Kranman KP1360EX,,,Släp och dumpersflak,2018.0,,,,,,False,Lätt lastbil,ml_model,0.495,LogReg: Lätt lastbil (50%)
Client - 34,OREG,VOLVO 70 E,,,Hjullastare,2006.0,,,,,,False,Personbil,ml_model,0.351,LogReg: Personbil (35%)
Client - 34,OREG,"GENIE Z45/22 B, RALLCO",,,Skylift,2011.0,,,,,,False,Lätt lastbil,ml_model,0.417,LogReg: Lätt lastbil (42%)
Client - 30,REGNR762,TOYOTA,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR763,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,540,TOYOTA YARIS HYBRID,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR764,THULE B01,SLÄP,ITRAFIK,Släpkärra,2014.0,,Lätt släp,,FS1425650U,Släpkärra,True,Släp,rule_based,,
Client - 30,REGNR765,TOYOTA,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,720,TOYOTA COROLLA,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR766,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,540,TOYOTA YARIS HYBRID,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR767,TOYOTA,PB,ITRAFIK,Stationsvagn kombivagn,2021.0,,Personbil,1310,TOYOTA RAV4,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 30,REGNR768,TOYOTA,PB,ITRAFIK,Halvkombi,2022.0,,Personbil,680,TOYOTA YARIS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR769,TOYOTA,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR770,PEUGEOT,PB,ITRAFIK,Fordon avsett för fler ändamål,2019.0,,Personbil,750,EXPERT TRAVELLER,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR771,TOYOTA,PB,ITRAFIK,Halvkombi,2022.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR772,TOYOTA,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,720,TOYOTA COROLLA,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR773,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,730,TOYOTA AURIS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR774,VOLKSWAGEN 2EKZ,BUSS,ITRAFIK,Envåningsbuss,2013.0,,Buss,1200,CRAFTER,Envåningsbuss,True,Buss,rule_based,,
Client - 30,REGNR775,TOYOTA,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR776,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,730,TOYOTA PRIUS PLUS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR777,VW CRAFTER 35 KOMBI MR,PB,ITRAFIK,Fordon avsett för fler ändamål,2013.0,,Personbil,1000,,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR778,TOYOTA,PB,ITRAFIK,Halvkombi,2022.0,,Personbil,680,TOYOTA YARIS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR779,RENAULT W,LB,ITRAFIK,Skåpbil,2014.0,,Lätt lastbil,550,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 30,REGNR780,TOYOTA,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR781,FORD WA6,PB,ITRAFIK,Fordon avsett för fler ändamål,2011.0,,Personbil,1070,S-MAX,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR782,HYUNDAI TQ,PB,ITRAFIK,Fordon avsett för fler ändamål,2013.0,,Personbil,1250,H-1,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR783,TOYOTA,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR784,RENAULT Z,PB,ITRAFIK,Stationsvagn kombivagn,2012.0,,Personbil,810,MEGANE,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 30,REGNR785,RENAULT ML,PB,ITRAFIK,Fordon avsett för fler ändamål,2012.0,,Personbil,920,MASTER,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR786,REKO TRAILER,SLÄP,ITRAFIK,Släpkärra,2022.0,,Lätt släp,,FE 4122,Släpkärra,True,Släp,rule_based,,
Client - 30,REGNR787,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2019.0,,Personbil,540,TOYOTA YARIS HYBRID,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR788,RENAULT,PB,ITRAFIK,Fordon avsett för fler ändamål,2016.0,,Personbil,920,TRAFIC,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR789,MERCEDES BENZ 906BA35,LB,ITRAFIK,Lastbil,2018.0,,Lätt lastbil,1200,SPRINTER,Lastbil,True,Lätt lastbil,rule_based,,
Client - 30,REGNR790,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,900,PROACE,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR791,TOYOTA,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR792,TOYOTA AR2,PB,ITRAFIK,Fordon avsett för fler ändamål,2014.0,,Personbil,1080,TOYOTA VERSO,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR793,REKOTRAILER FE 01117,SLÄP,ITRAFIK,Flak - Godslåda,2010.0,,Lätt släp,,FE 01117 590KG,Flak - Godslåda,True,Släp,rule_based,,
Client - 30,REGNR794,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2015.0,,Personbil,730,TOYOTA AURIS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR795,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,730,TOYOTA AURIS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR796,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,Personbil,730,TOYOTA AURIS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR797,TOYOTA,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR798,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,540,TOYOTA YARIS HYBRID,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR799,TOYOTA,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR800,TOYOTA,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR801,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,730,TOYOTA AURIS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR802,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,730,TOYOTA AURIS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR803,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,730,TOYOTA PRIUS PLUS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR804,TOYOTA,PB,ITRAFIK,Halvkombi,2022.0,,Personbil,680,TOYOTA YARIS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR805,TOYOTA,PB,ITRAFIK,Halvkombi,2022.0,,Personbil,680,TOYOTA YARIS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR806,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,Personbil,730,TOYOTA AURIS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR807,TOYOTA HIACE,PB,ITRAFIK,Fordon avsett för fler ändamål,2002.0,,Personbil,750,,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR808,TOYOTA,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,680,TOYOTA YARIS CROSS,Halvkombi,True,Personbil,rule_based,,
Client - 30,REGNR809,TOYOTA,PB,ITRAFIK,Halvkombi,2019.0,,,,,,False,Personbil,ml_model,0.854,LogReg: Personbil (85%)
Client - 30,REGNR810,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,,,,,False,Personbil,ml_model,0.846,LogReg: Personbil (85%)
Client - 30,REGNR811,TOYOTA,PB,ITRAFIK,Halvkombi,2019.0,,,,,,False,Personbil,ml_model,0.854,LogReg: Personbil (85%)
Client - 30,REGNR812,TOYOTA HIACE,PB,ITRAFIK,Fordon avsett för fler ändamål,2005.0,,Personbil,1060,,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR813,TOYOTA,LB,ITRAFIK,Skåpbil,2020.0,,Lätt lastbil,750,PROACE CITY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 30,REGNR814,FORD,LB,ITRAFIK,Skåpbil,2015.0,,Lätt lastbil,700,TRANSIT CONNECT,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 30,REGNR815,TOYOTA,LB,ITRAFIK,Skåpbil,2017.0,,Lätt lastbil,1100,PROACE,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 30,REGNR816,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,1140,TOYOTA RAV4,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR817,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,Personbil,730,TOYOTA AURIS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR818,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,730,TOYOTA PRIUS PLUS,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR819,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,Personbil,540,TOYOTA YARIS HYBRID,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR820,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,Personbil,540,TOYOTA YARIS HYBRID,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR821,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,Personbil,850,PROACE,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR822,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,Personbil,540,TOYOTA YARIS HYBRID,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR823,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,540,TOYOTA YARIS HYBRID,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 30,REGNR824,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2021.0,,Personbil,,PROACE,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 29,REGNR825,PEUGEOT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR826,SUZUKI LT-F500F,TGSK,ITRAFIK,Person,2003.0,,???,220,,Person,False,Släp,ml_model,0.916,LogReg: Släp (92%)
Client - 29,REGNR827,"VOLKSWAGEN, VW",PB,ITRAFIK,Halvkombi,2018.0,,Personbil,600,UP!,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR828,CITROEN,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,960,BERLINGO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 29,REGNR829,PEUGEOT,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,960,BOXER,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 29,REGNR830,SAHLINS PBK 4701,SLÄP,ITRAFIK,Släpkärra,2020.0,,Släp,,,Släpkärra,True,Släp,rule_based,,
Client - 29,REGNR831,PEUGEOT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR832,"VOLKSWAGEN, VW  2KN",LB,ITRAFIK,Skåpbil,2013.0,,Lätt lastbil,1030,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 29,REGNR833,PEUGEOT,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,730,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR834,"VOLKSWAGEN, VW  7J0",LB,ITRAFIK,Lastbil,2014.0,,Lätt lastbil,750,TRANSPORTER,Lastbil,True,Lätt lastbil,rule_based,,
Client - 29,REGNR835,ISEKI,TR,ITRAFIK,Traktor,2022.0,,???,490,TG6687,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 29,REGNR836,"VOLKSWAGEN, VW  AU",PB,ITRAFIK,Stationsvagn kombivagn,2014.0,,Personbil,920,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 29,REGNR837,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,1470,KODIAQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 29,REGNR838,PEUGEOT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR839,SUZUKI,TGHJUL,ITRAFIK,,2019.0,,???,370,LTA750XPZ,,False,Släp,ml_model,0.966,LogReg: Släp (97%)
Client - 29,REGNR840,RENAULT R,PB,ITRAFIK,Halvkombi,2009.0,,Personbil,550,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR841,"VOLKSWAGEN, VW  7J0",LB,ITRAFIK,Lastbil,2013.0,,Lätt lastbil,1030,TRANSPORTER,Lastbil,True,Lätt lastbil,rule_based,,
Client - 29,REGNR842,RENAULT,PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,850,MEGANE,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 29,REGNR843,PEUGEOT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR844,VOLVO M + V50,PB,ITRAFIK,Stationsvagn kombivagn,2009.0,,Personbil,920,V50,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 29,REGNR845,VOLVO,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,1100,XC40,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 29,REGNR846,VW CADDY KOMBI,PB,ITRAFIK,Stationsvagn kombivagn,2009.0,,Personbil,770,CADDY,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 29,REGNR847,RENAULT R,PB,ITRAFIK,Halvkombi,2010.0,,Personbil,550,CLIO,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR848,"VOLKSWAGEN, VW  AUV",PB,ITRAFIK,Stationsvagn kombivagn,2014.0,,Personbil,900,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 29,REGNR849,PEUGEOT,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,960,308,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 29,REGNR850,PEUGEOT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR851,RENAULT,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR852,"VOLKSWAGEN, VW  1KM",PB,ITRAFIK,Stationsvagn kombivagn,2012.0,,Personbil,770,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 29,REGNR853,PEUGEOT,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,960,308,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 29,REGNR854,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,1470,KODIAQ,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 29,REGNR855,"VOLKSWAGEN, VW",PB,ITRAFIK,Halvkombi,2018.0,,Personbil,600,UP!,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR856,PEUGEOT,LB,ITRAFIK,Skåpbil,2017.0,,Lätt lastbil,490,PARTNER,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 29,REGNR857,"VOLKSWAGEN, VW  AU",PB,ITRAFIK,Stationsvagn kombivagn,2013.0,,,,,,False,Personbil,ml_model,0.887,LogReg: Personbil (89%)
Client - 29,REGNR858,"VOLKSWAGEN, VW  2K",PB,ITRAFIK,Stationsvagn kombivagn,2013.0,,,,,,False,Personbil,ml_model,0.887,LogReg: Personbil (89%)
Client - 29,REGNR859,PEUGEOT,PB,ITRAFIK,Halvkombi,2016.0,,,,,,False,Personbil,ml_model,0.854,LogReg: Personbil (85%)
Client - 29,REGNR860,"VOLKSWAGEN, VW  AA",PB,ITRAFIK,Halvkombi,2012.0,,,,,,False,Personbil,ml_model,0.854,LogReg: Personbil (85%)
Client - 29,REGNR861,PEUGEOT,PB,ITRAFIK,Halvkombi,2017.0,,Personbil,880,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR862,ISUZU,LB,ITRAFIK,Pick-up,2017.0,,Lätt lastbil,1200,,Pick-up,True,Lätt lastbil,rule_based,,
Client - 29,REGNR863,JOHN DEERE 4600,TR,ITRAFIK,Traktor,2001.0,,???,310,,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 29,REGNR864,"VOLKSWAGEN, VW",PB,ITRAFIK,Halvkombi,2018.0,,Personbil,600,UP!,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR865,PEUGEOT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR866,JOHN DEERE 4115,TR,ITRAFIK,Traktor,2003.0,,???,200,,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 29,REGNR867,PEUGEOT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR868,STAR INDUSTRIER 750L,SLÄP,ITRAFIK,Flak - Godslåda,2004.0,,Lätt släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 29,REGNR869,PEUGEOT,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,960,308,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 29,REGNR870,PEUGEOT,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,960,308,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 29,REGNR871,"VOLKSWAGEN, VW",PB,ITRAFIK,Halvkombi,2018.0,,Personbil,600,UP!,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR872,RENAULT,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,,ZOE,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR873,PEUGEOT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR874,PEUGEOT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR875,PEUGEOT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR876,PEUGEOT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR877,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2017.0,,Personbil,920,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 29,REGNR878,PEUGEOT,PB,ITRAFIK,Halvkombi,2018.0,,Personbil,960,308,Halvkombi,True,Personbil,rule_based,,
Client - 29,REGNR879,PEUGEOT,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,960,308,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 29,OREG,Bandvagn 206,,,Bandvagn,1984.0,,,,,,False,Brandfordon,ml_model,0.43,LogReg: Brandfordon (43%)
Client - 29,OREG,Crescent,,,Flakmoped,,,,,,,False,Personbil,ml_model,0.309,LogReg: Personbil (31%)
Client - 29,OREG,John Deere z-track,,,Åkgräsklippare  997R spakmaskin,2019.0,,,,,,False,Lätt lastbil,ml_model,0.793,LogReg: Lätt lastbil (79%)
Client - 29,OREG,John Deere 455,,,Minitraktor,,,,,,,False,Personbil,ml_model,0.363,LogReg: Personbil (36%)
Client - 29,OREG,ACM Eco 65,,,Städmaskin,2019.0,,,,,,False,Lätt lastbil,ml_model,0.605,LogReg: Lätt lastbil (60%)
Client - 26,REGNR885,CITROEN,PB,ITRAFIK,Halvkombi,2023.0,,,,,,False,Personbil,ml_model,0.854,LogReg: Personbil (85%)
Client - 26,REGNR886,RENAULT Z,PB,ITRAFIK,Stationsvagn kombivagn,2014.0,,,,,,False,Personbil,ml_model,0.887,LogReg: Personbil (89%)
Client - 26,REGNR887,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,550,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 26,REGNR888,"VOLKSWAGEN, VW  7HC",PB,ITRAFIK,Fordon avsett för fler ändamål,2014.0,,Personbil,1030,CARAVELLE,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 26,REGNR889,ÅTM 8514,SLÄP,ITRAFIK,Flak - Godslåda,1982.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 26,REGNR890,SUZUKI,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,950,VITARA,Halvkombi,True,Personbil,rule_based,,
Client - 26,REGNR891,RENAULT Z,PB,ITRAFIK,Stationsvagn kombivagn,2014.0,,Personbil,810,MEGANE,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 26,REGNR892,VOLVO FH 6X2,LB,ITRAFIK,Lastbil,2013.0,,Lastbil,4050,FH,Lastbil,True,Tung lastbil,rule_based,,
Client - 26,REGNR893,RENAULT Z,PB,ITRAFIK,Stationsvagn kombivagn,2014.0,,Personbil,810,MEGANE,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 26,REGNR894,"VOLKSWAGEN, VW  AU",PB,ITRAFIK,Stationsvagn kombivagn,2013.0,,Personbil,770,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 26,REGNR895,KILAFORS SBLB4X-36-129,SLÄP,ITRAFIK,Rullflaksfästen,2009.0,,Tungt släp,,,Rullflaksfästen,True,Tungt släp,rule_based,,
Client - 26,REGNR896,AKTIV GRIZZLY SE,TGSK,ITRAFIK,Person,1990.0,,???,,,Person,False,Släp,ml_model,0.916,LogReg: Släp (92%)
Client - 26,REGNR897,SUBARU,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,1100,FORESTER,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 26,REGNR898,RENAULT W,LB,ITRAFIK,Skåpbil,2013.0,,Lätt lastbil,550,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 26,REGNR899,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,1100,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 26,REGNR900,KILAFORS TSBB-105,SLÄP,AVST,Containerunderrede,1990.0,,Tungt släp,,,Containerunderrede,True,Tungt släp,rule_based,,
Client - 26,REGNR901,RENAULT,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,850,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 26,REGNR902,ÅTM 8514,SLÄP,ITRAFIK,Flak - Godslåda,1991.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 26,REGNR903,AKTIV STABIL 1000-15,SLÄP,ITRAFIK,Flak - Godslåda,1984.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 26,REGNR904,"VOLKSWAGEN, VW  AU",PB,ITRAFIK,Stationsvagn kombivagn,2014.0,,Personbil,770,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 26,REGNR905,CITROEN N,PB,ITRAFIK,Halvkombi,2011.0,,Personbil,680,C4,Halvkombi,True,Personbil,rule_based,,
Client - 26,REGNR906,PEUGEOT DANGEL,LB,ITRAFIK,Skåpbil,2018.0,,Lätt lastbil,730,PARTNER 4X4,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 26,REGNR907,BRÄNNANS SMIDE BS-95 L,SLÄP,ITRAFIK,Flak - Godslåda,1985.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 26,REGNR908,PEUGEOT DANGEL,LB,ITRAFIK,Skåpbil,2018.0,,Lätt lastbil,730,PARTNER 4X4,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 26,REGNR909,BRÄNNANS SMIDE BS-95,SLÄP,AVST,Flak - Godslåda,1978.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 26,REGNR910,AGADOS O2B2 DONA,SLÄP,ITRAFIK,Släpkärra,2013.0,,Släp,,DONA A2,Släpkärra,True,Släp,rule_based,,
