Client,CLAIM_TYPE,CLAIM_CAUSE,CLAIM_YEAR,DAMAGE_DATE,LAST_MONTH_NET_PAID,LAST_MONTH_REMAINING_RESERVES,LAST_MONTH_INCURRED,DEDUCTIBLE,FLEET_TYPE,FLEET_GROUP,Net paid adj,Reserves adj,Incurred adj,idx,Net paid idx,Reserves idx,Incurred idx,Incl. 0,Ex. 0,minor,major
Client - 15,"Vagn, Ansvar, Additional insurance","Annan olycka, Påkjørt parkert bil, Rental car",2023,2023-08-16,0,0,0,0,Brandfordon,Tung lastbil yrkestrafik,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0
Client - 15,Ansvar,Påkjørt parkert bil,2019,2019-12-06,12333,0,12333,0,Brandfordon,Lätt brandfordon,12333,0,12333,1.1705609685452083,14436.528425068054,0.0,14436.528425068054,1,1,14436,0
Client - 15,Partly own damage,Rescue,2019,2019-06-10,0,0,0,0,Brandfordon,Lätt brandfordon,0,0,0,1.1857614996560415,0.0,0.0,0.0,1,0,0,0
Client - 15,"Vagn, Additional insurance","Single vehicle accident, Rental car",2022,2022-06-09,13541,0,13541,0,Brandfordon,Tung lastbil yrkestrafik,13541,0,13541,1.054526910261884,14279.34889185617,0.0,14279.34889185617,1,1,14279,0
Client - 15,"Ansvar, Vagn, Additional insurance","Feltskifte, Annan olycka, Rental car",2022,2022-12-20,37322,0,37322,0,Brandfordon,Tung lastbil ej yrkestrafik,37322,0,37322,1.0288339214644617,38398.13961689664,0.0,38398.13961689664,1,1,38398,0
Client - 15,Partly own damage,Glass - replacement of windshield,2022,2022-01-13,4663,0,4663,0,Personbil,Personbil Halv,4663,0,4663,1.0819545435889897,5045.154036755459,0.0,5045.154036755459,1,1,5045,0
Client - 15,"Vagn, Additional insurance","Single vehicle accident, Rental car",2021,2021-06-18,0,0,0,0,Brandfordon,Tung lastbil yrkestrafik,0,0,0,1.1199557377618696,0.0,0.0,0.0,1,0,0,0
Client - 15,Partly own damage,Glass - replacement of windshield,2022,2022-01-04,3851,0,3851,0,Brandfordon,Tung lastbil yrkestrafik,3851,0,3851,1.0819545435889897,4166.6069473612,0.0,4166.6069473612,1,1,4166,0
Client - 15,"Additional insurance, Vagn","Rental car, Single vehicle accident",2022,2022-05-08,19112,0,19112,0,Brandfordon,Tung lastbil yrkestrafik,19112,0,19112,1.0589936876090518,20239.487357584196,0.0,20239.487357584196,1,1,20239,0
Client - 15,Partly own damage,Glass - repair,2019,2019-03-11,550,0,550,0,Lätt lastbil,Lätt lastbil,550,0,550,1.1963179725577933,657.9748849067863,0.0,657.9748849067863,1,1,657,0
Client - 15,"Vagn, Additional insurance","Single vehicle accident, Rental car",2021,2021-12-03,43079,0,43079,0,Brandfordon,Lätt brandfordon,43079,0,43079,1.0875911369863258,46852.33859023393,0.0,46852.33859023393,1,1,46852,0
Client - 15,"Vagn, Ansvar","Annan olycka, Backat på annat fordon ",2020,2020-01-15,34916,0,34916,0,Brandfordon,Tung lastbil yrkestrafik,34916,0,34916,1.1687322604768526,40807.45560680979,0.0,40807.45560680979,1,1,40807,0
Client - 15,Partly own damage,Rescue,2021,2021-12-28,0,0,0,0,Brandfordon,Tung lastbil yrkestrafik,0,0,0,1.0875911369863258,0.0,0.0,0.0,1,0,0,0
Client - 15,Partly own damage,Glass - replacement of windshield,2021,2021-04-28,5285,0,5285,0,Brandfordon,Lätt brandfordon,5285,0,5285,1.1295769084653227,5969.813961239231,0.0,5969.813961239231,1,1,5969,0
Client - 15,"Additional insurance, Vagn, Ansvar","Rental car, Annan olycka, Hit property",2023,2023-06-23,40440,40440,40440,0,Brandfordon,Tung lastbil yrkestrafik,40440,40440,40440,1.0066551462666173,40709.134115022,40709.134115022,40709.134115022,1,1,40709,0
Client - 15,Partly own damage,Rescue,2021,2021-05-15,0,0,0,0,Brandfordon,Tung lastbil yrkestrafik,0,0,0,1.124962624879171,0.0,0.0,0.0,1,0,0,0
Client - 15,"Additional insurance, Vagn","Rental car, Påkjørsel dyr",2020,2020-10-26,28408,0,28408,0,Brandfordon,Tung lastbil yrkestrafik,28408,0,28408,1.1508475973535237,32693.2785456189,0.0,32693.2785456189,1,1,32693,0
Client - 15,"Additional insurance, Vagn","Rental car, Single vehicle accident",2023,2023-03-05,0,21238,21238,0,Brandfordon,Tung lastbil yrkestrafik,0,21238,21238,1.0173176239356971,0.0,21605.791697146335,21605.791697146335,1,1,21605,0
Client - 15,Partly own damage,Rescue,2021,2021-09-17,0,0,0,0,Brandfordon,Tung lastbil yrkestrafik,0,0,0,1.105121786731954,0.0,0.0,0.0,1,0,0,0
Client - 15,Partly own damage,Glass - repair,2023,2023-03-01,2383,0,2383,0,Personbil,Personbil Hel,2383,0,2383,1.0173176239356971,2424.267897838766,0.0,2424.267897838766,1,1,2424,0
Client - 15,Partly own damage,Glass - replacement of windshield,2021,2021-01-13,2478,0,2478,0,Brandfordon,Lätt brandfordon,2478,0,2478,1.142055847439159,2830.0143899542363,0.0,2830.0143899542363,1,1,2830,0
Client - 15,Partly own damage,Glass - repair,2023,2023-06-26,0,0,0,0,Brandfordon,Lätt brandfordon,0,0,0,1.0066551462666173,0.0,0.0,0.0,1,0,0,0
Client - 15,"Vagn, Additional insurance","Single vehicle accident, Rental car",2022,2022-05-26,21204,0,21204,0,Brandfordon,Lätt brandfordon,21204,0,21204,1.0589936876090518,22454.902152062336,0.0,22454.902152062336,1,1,22454,0
Client - 15,"Additional insurance, Vagn, Ansvar","Rental car, Annan olycka, Påkjørt parkert bil",2022,2022-08-08,1500,0,1500,0,Brandfordon,Tung lastbil yrkestrafik,1500,0,1500,1.0455592846950434,1568.3389270425653,0.0,1568.3389270425653,1,1,1568,0
Client - 15,"Ansvar, Vagn, Additional insurance","Annan olycka, Annan olycka, Rental car",2023,2023-07-26,1125,15113,16238,0,Brandfordon,Lätt brandfordon,1125,15113,16238,1.0032868372062096,1128.6976918569858,15162.673970697446,16291.371662554431,1,1,16291,0
Client - 15,Partly own damage,Glass - replacement of windshield,2021,2021-04-21,4743,0,4743,0,Brandfordon,Lätt brandfordon,4743,0,4743,1.1295769084653227,5357.583276851025,0.0,5357.583276851025,1,1,5357,0
Client - 15,"Ansvar, Vagn","Hit property, Single vehicle accident",2021,2021-04-29,65572,0,65572,0,Brandfordon,Tung lastbil yrkestrafik,65572,0,65572,1.1295769084653227,74068.61704188814,0.0,74068.61704188814,1,1,74068,0
Client - 15,Ansvar,Backat på annat fordon ,2019,2019-02-12,39898,0,39898,0,Brandfordon,Lätt brandfordon,39898,0,39898,1.200558420259328,47899.87985150667,0.0,47899.87985150667,1,1,47899,0
Client - 15,"Partly own damage, Additional insurance","Brand, Rental car",2021,2021-11-07,102869,0,102869,0,Brandfordon,Tung lastbil ej yrkestrafik,102869,0,102869,1.093799709780107,112518.08234536984,0.0,112518.08234536984,1,1,0,112518
Client - 15,"Ansvar, Additional insurance, Vagn, Ansvar","Påkjørt parkert bil, Rental car, Annan olycka, Påkjørt parkert bil",2023,2023-03-04,0,16238,16238,0,Brandfordon,Tung lastbil yrkestrafik,0,16238,16238,1.0173176239356971,0.0,16519.20357746785,16519.20357746785,1,1,16519,0
Client - 15,"Ansvar, Vagn, Additional insurance","Yield, Annan olycka, Rental car",2023,2023-06-07,1125,15113,16238,0,Brandfordon,Tung lastbil yrkestrafik,1125,15113,16238,1.0066551462666173,1132.4870395499445,15213.579225527388,16346.066265077332,1,1,16346,0
Client - 15,Partly own damage,Rescue,2020,2020-10-22,0,0,0,0,Brandfordon,Tung lastbil yrkestrafik,0,0,0,1.1508475973535237,0.0,0.0,0.0,1,0,0,0
Client - 15,Ansvar,Annan olycka,2022,2022-08-08,0,0,0,0,Brandfordon,Tung lastbil yrkestrafik,0,0,0,1.0455592846950434,0.0,0.0,0.0,1,0,0,0
Client - 15,Vagn,Single vehicle accident,2023,2023-05-22,0,16238,16238,0,Brandfordon,Tung lastbil yrkestrafik Avställd,0,16238,16238,1.0101158457175077,0.0,16402.26110276089,16402.26110276089,1,1,16402,0
Client - 15,Partly own damage,Rescue,2020,2020-07-25,0,0,0,0,Brandfordon,Tung lastbil yrkestrafik,0,0,0,1.1591170934207717,0.0,0.0,0.0,1,0,0,0
Client - 15,"Vagn, Additional insurance, Ansvar","Annan olycka, Rental car, Hit property",2023,2023-08-16,0,0,0,0,Brandfordon,Tung lastbil yrkestrafik,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0
Client - 15,Ansvar,Feltskifte,2022,2022-06-17,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.054526910261884,0.0,0.0,0.0,1,0,0,0
Client - 15,"Additional insurance, Vagn, Ansvar","Rental car, Annan olycka, Påkjørt parkert bil",2023,2023-08-16,0,0,0,0,Brandfordon,Lätt brandfordon,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0
Client - 15,"Additional insurance, Vagn, Ansvar","Rental car, Annan olycka, Forbikjøring",2022,2022-09-28,24538,0,24538,0,Brandfordon,Tung lastbil yrkestrafik,24538,0,24538,1.041228241270539,25549.658584296485,0.0,25549.658584296485,1,1,25549,0
Client - 15,Vagn,Parking damage,2019,2019-10-16,9704,0,9704,0,Personbil,Personbil Hel,9704,0,9704,1.1752586153280005,11404.709603142917,0.0,11404.709603142917,1,1,11404,0
Client - 15,Vagn,Single vehicle accident,2020,2020-04-19,0,0,0,0,Släp,Släp,0,0,0,1.164242831465623,0.0,0.0,0.0,1,0,0,0
Client - 17,Additional insurance,Rental car,2020,2020-04-20,0,0,0,0,Personbil,Personbil halv,0,0,0,1.164242831465623,0.0,0.0,0.0,1,0,0,0
Client - 17,Vagn,Annan olycka,2020,2020-06-01,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1611101902209282,0.0,0.0,0.0,1,0,0,0
Client - 17,Bilansvar,Påkörd/bilolycka,2020,2020-02-24,6996,0,6996,0,,,6996,0,6996,1.1671869599566365,8165.639971856629,0.0,8165.639971856629,1,1,8165,0
Client - 17,Ansvar,Påkjørt parkert bil,2020,2020-03-30,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1657876971211079,0.0,0.0,0.0,1,0,0,0
Client - 17,Partly own damage,Glass - repair,2020,2020-02-20,550,0,550,0,Lätt lastbil,Lätt lastbil,550,0,550,1.1671869599566365,641.95282797615,0.0,641.95282797615,1,1,641,0
Client - 17,"Additional insurance, Vagn","Rental car, Single vehicle accident",2020,2020-03-05,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1657876971211079,0.0,0.0,0.0,1,0,0,0
Client - 17,Vagn,Single vehicle accident,2020,2020-05-19,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.1628357027876666,0.0,0.0,0.0,1,0,0,0
Client - 17,"Vagn, Additional insurance","Single vehicle accident, Rental car",2020,2020-05-19,7475,0,7475,0,Lätt lastbil,Lätt lastbil,7475,0,7475,1.1628357027876666,8692.196878337807,0.0,8692.196878337807,1,1,8692,0
Client - 17,Additional insurance,Rental car,2021,2021-07-19,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1147801077725092,0.0,0.0,0.0,1,0,0,0
Client - 17,"Additional insurance, Vagn","Rental car, Single vehicle accident",2021,2021-01-07,19199,0,19199,0,Personbil,Personbil hel,19199,0,19199,1.142055847439159,21926.330214984417,0.0,21926.330214984417,1,1,21926,0
Client - 17,Vagn,Single vehicle accident,2020,2020-01-04,8684,0,8684,0,Personbil,Personbil hel,8684,0,8684,1.1687322604768526,10149.270949980988,0.0,10149.270949980988,1,1,10149,0
Client - 17,Brann,Hærverk,2020,2020-01-28,29670,0,29670,0,Personbil,Personbil hel,29670,0,29670,1.1687322604768526,34676.28616834822,0.0,34676.28616834822,1,1,34676,0
Client - 17,"Additional insurance, Additional insurance","Excess reduction in animal collision, Rental car",2021,2021-04-25,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1295769084653227,0.0,0.0,0.0,1,0,0,0
Client - 17,"Vagn, Ansvar","Annan olycka, Påkjørt parkert bil",2021,2021-11-19,7890,0,7890,0,Personbil,Personbil hel,7890,0,7890,1.093799709780107,8630.079710165044,0.0,8630.079710165044,1,1,8630,0
Client - 17,"Ansvar, Additional insurance, Vagn","Forbikjøring, Rental car, Annan olycka",2022,2022-05-26,120562,0,120562,0,Personbil,Personbil hel,120562,0,120562,1.0589936876090518,127674.3969655225,0.0,127674.3969655225,1,1,0,127674
Client - 17,Vagn,Damage,2021,2021-11-03,0,0,0,0,Brandfordon,Brandfordon lätt,0,0,0,1.093799709780107,0.0,0.0,0.0,1,0,0,0
Client - 17,"Additional insurance, Vagn","Rental car, Påkjørsel dyr",2022,2022-06-06,34202,0,34202,0,Personbil,Personbil hel,34202,0,34202,1.054526910261884,36066.92938477695,0.0,36066.92938477695,1,1,36066,0
Client - 17,Ansvar,Hit property,2021,2021-02-13,53058,0,53058,0,Brandfordon,Brandfordon,53058,0,53058,1.138109015120565,60385.78812426694,0.0,60385.78812426694,1,1,60385,0
Client - 17,Partly own damage,Glass - repair,2020,2020-08-19,550,0,550,0,Personbil,Personbil hel,550,0,550,1.156782342757734,636.2302885167537,0.0,636.2302885167537,1,1,636,0
Client - 17,Additional insurance,Rental car,2020,2020-08-04,0,0,0,0,Personbil,Personbil halv,0,0,0,1.156782342757734,0.0,0.0,0.0,1,0,0,0
Client - 17,Ansvar,Påkjørt parkert bil,2022,2022-02-14,0,0,0,0,Personbil,Personbil hel,0,0,0,1.0760148127716114,0.0,0.0,0.0,1,0,0,0
Client - 17,Ansvar,Annan olycka,2020,2020-10-02,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1508475973535237,0.0,0.0,0.0,1,0,0,0
Client - 17,"Additional insurance, Vagn","Rental car, Single vehicle accident",2022,2022-01-27,0,0,0,0,Personbil,Personbil hel,0,0,0,1.0819545435889897,0.0,0.0,0.0,1,0,0,0
Client - 17,Ansvar,Hit property,2022,2022-05-08,45229,0,45229,0,Brandfordon,Brandfordon,45229,0,45229,1.0589936876090518,47897.2254968698,0.0,47897.2254968698,1,1,47897,0
Client - 17,"Additional insurance, Ansvar","Rental car, Yield",2020,2020-10-12,14559,0,14559,0,Personbil,Personbil halv,14559,0,14559,1.1508475973535237,16755.19016986995,0.0,16755.19016986995,1,1,16755,0
Client - 17,Ansvar,Hit property,2020,2020-05-27,0,0,0,0,,,0,0,0,1.1628357027876666,0.0,0.0,0.0,1,0,0,0
Client - 17,Vagn,Single vehicle accident,2020,2020-09-22,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.1542833305193285,0.0,0.0,0.0,1,0,0,0
Client - 17,Partly own damage,Rescue,2022,2022-10-24,1770,0,1770,0,Lastbil,Tung lastbil,1770,0,1770,1.0369976628633308,1835.4858632680955,0.0,1835.4858632680955,1,1,1835,0
Client - 17,"Ansvar, Additional insurance, Vagn","Påkjørt parkert bil, Rental car, Annan olycka",2021,2021-02-18,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.138109015120565,0.0,0.0,0.0,1,0,0,0
Client - 17,"Vagn, Additional insurance","Damage, Rental car",2022,2022-11-10,16296,0,16296,0,Personbil,Personbil hel,16296,0,16296,1.0328665478267447,16831.59326338463,0.0,16831.59326338463,1,1,16831,0
Client - 17,Ansvar,Yield,2021,2021-05-13,0,0,0,0,Personbil,Personbil hel,0,0,0,1.124962624879171,0.0,0.0,0.0,1,0,0,0
Client - 17,Additional insurance,Rental car,2021,2021-05-26,0,0,0,0,Personbil,Personbil hel,0,0,0,1.124962624879171,0.0,0.0,0.0,1,0,0,0
Client - 17,"Additional insurance, Partly own damage","Rental car, Innbrudd",2021,2021-06-02,8210,0,8210,0,Personbil,Personbil hel,8210,0,8210,1.1199557377618696,9194.83660702495,0.0,9194.83660702495,1,1,9194,0
Client - 17,"Ansvar, Vagn, Additional insurance","Påkjørt parkert bil, Annan olycka, Rental car",2021,2021-04-06,0,0,0,0,Lätt lastbil,Lätt lastbil EL,0,0,0,1.1295769084653227,0.0,0.0,0.0,1,0,0,0
Client - 17,Bilansvar,Påkörd/bilolycka,2020,2020-02-24,8565,0,8565,0,,,8565,0,8565,1.1671869599566365,9996.956312028591,0.0,9996.956312028591,1,1,9996,0
Client - 17,Partly own damage,Glass - repair,2023,2023-03-25,550,0,550,0,Lätt lastbil,Lätt lastbil,550,0,550,1.0173176239356971,559.5246931646334,0.0,559.5246931646334,1,1,559,0
Client - 17,Additional insurance,Rental car,2020,2020-01-18,1746,0,1746,0,Personbil,Personbil halv,1746,0,1746,1.1687322604768526,2040.6065267925846,0.0,2040.6065267925846,1,1,2040,0
Client - 17,"Additional insurance, Vagn","Rental car, Single vehicle accident",2021,2021-05-27,22843,0,22843,0,Personbil,Personbil hel,22843,0,22843,1.124962624879171,25697.521240114904,0.0,25697.521240114904,1,1,25697,0
Client - 17,"Ansvar, Additional insurance","Annan olycka, Rental car",2020,2020-05-13,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1628357027876666,0.0,0.0,0.0,1,0,0,0
Client - 17,"Additional insurance, Vagn","Rental car, Single vehicle accident",2022,2022-07-05,0,0,0,0,Personbil,Personbil hel,0,0,0,1.0499918221198097,0.0,0.0,0.0,1,0,0,0
Client - 17,"Additional insurance, Vagn","Rental car, Påkjørsel dyr",2023,2023-04-07,31441,3000,34441,0,Personbil,Personbil hel,31441,3000,34441,1.0136697314539869,31870.7900266448,3041.0091943619605,34911.79922100676,1,1,34911,0
Client - 17,Ansvar,Påkjørt parkert bil,2022,2022-04-29,29774,0,29774,0,Personbil,Personbil hel,29774,0,29774,1.0642131231470413,31685.88152858001,0.0,31685.88152858001,1,1,31685,0
Client - 17,Partly own damage,Rescue,2021,2021-03-10,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1346565716830876,0.0,0.0,0.0,1,0,0,0
Client - 17,"Ansvar, Vagn, Additional insurance","Påkjørt parkert bil, Annan olycka, Rental car",2020,2020-03-20,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1657876971211079,0.0,0.0,0.0,1,0,0,0
Client - 17,Partly own damage,Rescue,2021,2021-05-21,0,0,0,0,Personbil,Personbil hel,0,0,0,1.124962624879171,0.0,0.0,0.0,1,0,0,0
Client - 17,"Additional insurance, Vagn","Rental car, Single vehicle accident",2021,2021-05-24,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.124962624879171,0.0,0.0,0.0,1,0,0,0
Client - 17,Partly own damage,Glass - replacement of windshield,2021,2021-09-01,2683,0,2683,0,Personbil,Personbil halv,2683,0,2683,1.105121786731954,2965.041753801833,0.0,2965.041753801833,1,1,2965,0
Client - 17,Ansvar,Yield,2020,2020-10-12,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1508475973535237,0.0,0.0,0.0,1,0,0,0
Client - 17,"Ansvar, Additional insurance","Only personal injury, Rental car",2023,2023-05-30,0,13823,13823,0,Personbil,Personbil hel,0,13823,13823,1.0101158457175077,0.0,13962.831335353108,13962.831335353108,1,1,13962,0
Client - 17,Ansvar,Yield,2021,2021-10-15,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1000866940755794,0.0,0.0,0.0,1,0,0,0
Client - 17,Additional insurance,Rental car,2020,2020-08-20,0,0,0,0,Personbil,Personbil halv,0,0,0,1.156782342757734,0.0,0.0,0.0,1,0,0,0
Client - 17,"Partly own damage, Ansvar, Vagn","Rescue, Påkjørt parkert bil, Annan olycka",2021,2021-11-23,45887,0,45887,0,Personbil,Personbil hel,45887,0,45887,1.093799709780107,50191.18728267978,0.0,50191.18728267978,1,1,50191,0
Client - 17,"Vagn, Ansvar","Single vehicle accident, Hit property",2022,2022-03-25,232258,0,232258,0,Lastbil,Tung lastbil,232258,0,232258,1.06941858798354,248381.02240788104,0.0,248381.02240788104,1,1,0,248381
Client - 17,"Ansvar, Vagn","Hit property, Annan olycka",2021,2021-06-16,6192,0,6192,0,Brandfordon,Brandfordon,6192,0,6192,1.1199557377618696,6934.765928221496,0.0,6934.765928221496,1,1,6934,0
Client - 17,Ansvar,Hit property,2021,2021-07-26,0,0,0,0,Brandfordon,Brandfordon,0,0,0,1.1147801077725092,0.0,0.0,0.0,1,0,0,0
Client - 17,Vagn,Single vehicle accident,2022,2022-01-27,35170,0,27170,0,Lätt lastbil,Lätt lastbil (avställd),35170,0,27170,1.0819545435889897,38052.34129802477,0.0,29396.70494931285,1,1,29396,0
Client - 17,Ansvar,Påkjørt parkert bil,2021,2021-08-09,0,0,0,0,Personbil,Personbil halv,0,0,0,1.110381205992676,0.0,0.0,0.0,1,0,0,0
Client - 17,"Additional insurance, Ansvar, Vagn","Rental car, Påkjørt parkert bil, Annan olycka",2021,2021-02-18,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.138109015120565,0.0,0.0,0.0,1,0,0,0
Client - 17,Bilansvar,Påkörd/bilolycka,2021,2021-10-24,0,0,0,0,,,0,0,0,1.1000866940755794,0.0,0.0,0.0,1,0,0,0
Client - 17,Additional insurance,Rental car,2022,2022-03-18,0,0,0,0,Personbil,Personbil halv,0,0,0,1.06941858798354,0.0,0.0,0.0,1,0,0,0
Client - 17,Vagn,Påkjørsel dyr,2020,2020-06-28,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1611101902209282,0.0,0.0,0.0,1,0,0,0
Client - 17,"Additional insurance, Vagn","Rental car, Single vehicle accident",2021,2021-10-28,0,0,0,0,Personbil,Personbil hel,0,0,0,1.1000866940755794,0.0,0.0,0.0,1,0,0,0
Client - 17,Ansvar,Hit property,2021,2021-02-02,0,0,0,0,Lastbil,Tung lastbil,0,0,0,1.138109015120565,0.0,0.0,0.0,1,0,0,0
Client - 17,Partly own damage,Stjålet,2021,2021-02-16,47986,0,47986,0,Personbil,Personbil hel,47986,0,47986,1.138109015120565,54613.299199575435,0.0,54613.299199575435,1,1,54613,0
Client - 17,"Vagn, Additional insurance","Single vehicle accident, Rental car",2023,2023-08-14,0,0,0,0,Personbil,Personbil halv,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0
Client - 17,"Ansvar, Vagn, Additional insurance","Feltskifte, Annan olycka, Rental car",2022,2022-03-16,0,0,0,0,Personbil,Personbil hel,0,0,0,1.06941858798354,0.0,0.0,0.0,1,0,0,0
Client - 17,Ansvar,Yield,2021,2021-03-12,24599,0,24599,0,Personbil,Personbil halv,24599,0,24599,1.1346565716830876,27911.417006832275,0.0,27911.417006832275,1,1,27911,0
Client - 17,"Additional insurance, Vagn","Rental car, Parking damage",2022,2022-11-29,6794,0,6794,0,Personbil,Personbil hel,6794,0,6794,1.0328665478267447,7017.295325934903,0.0,7017.295325934903,1,1,7017,0
Client - 17,Additional insurance,Rental car,2020,2020-10-28,0,0,0,0,Personbil,Personbil halv,0,0,0,1.1508475973535237,0.0,0.0,0.0,1,0,0,0
Client - 17,Ansvar,Hit property,2021,2021-02-11,0,0,0,0,Motorredskap,"Lastmaskin, hjullastare, grävlastare (oreg)",0,0,0,1.138109015120565,0.0,0.0,0.0,1,0,0,0
Client - 17,"Vagn, Additional insurance","Single vehicle accident, Rental car",2021,2021-11-04,8881,0,8881,0,Personbil,Personbil hel,8881,0,8881,1.093799709780107,9714.035222557131,0.0,9714.035222557131,1,1,9714,0
Client - 17,"Additional insurance, Additional insurance","Excess reduction in animal collision, Rental car",2022,2022-06-04,0,0,0,0,Personbil,Personbil halv,0,0,0,1.054526910261884,0.0,0.0,0.0,1,0,0,0
Client - 17,Partly own damage,Rescue,2023,2023-04-12,1852,0,1852,0,Personbil,Personbil hel,1852,0,1852,1.0136697314539869,1877.3163426527838,0.0,1877.3163426527838,1,1,1877,0
Client - 17,"Vagn, Additional insurance","Damage, Rental car",2023,2023-03-19,20611,0,20611,0,Personbil,Personbil hel,20611,0,20611,1.0173176239356971,20967.933546938653,0.0,20967.933546938653,1,1,20967,0
